Cabot Oil & Gas,,,,,,,,,,,,,,,
9300,90.282,44.996,100,7948.42,-7394.12,708.003,1359.915,2024132.177,315877.021,28° 42' 7.448493 N,98° 55' 28.999946 W,0,0,1478.362, 
9400,90.282,44.996,100,7947.928,-7393.628,778.718,1430.62,2024202.882,315947.736,28° 42' 8.148233 N,98° 55' 28.205429 W,0,0,1578.291, 
9500,90.282,44.996,100,7947.435,-7393.135,849.433,1501.325,2024273.587,316018.451,28° 42' 8.847972 N,98° 55' 27.410909 W,0,0,1678.22, 
9600,90.282,44.996,100,7946.943,-7392.643,920.147,1572.03,2024344.292,316089.165,28° 42' 9.547709 N,98° 55' 26.616386 W,0,0,1778.15, 
9700,90.282,44.996,100,7946.451,-7392.151,990.862,1642.735,2024414.997,316159.88,28° 42' 10.247445 N,98° 55' 25.821860 W,0,0,1878.079, 
9800,90.282,44.996,100,7945.959,-7391.659,1061.577,1713.44,2024485.702,316230.595,28° 42' 10.947180 N,98° 55' 25.027332 W,0,0,1978.009, 
9900,90.282,44.996,100,7945.466,-7391.166,1132.291,1784.145,2024556.407,316301.309,28° 42' 11.646913 N,98° 55' 24.232800 W,0,0,2077.938, 
10000,90.282,44.996,100,7944.974,-7390.674,1203.006,1854.85,2024627.112,316372.024,28° 42' 12.346645 N,98° 55' 23.438265 W,0,0,2177.868, 
10100,90.282,44.996,100,7944.482,-7390.182,1273.721,1925.555,2024697.817,316442.739,28° 42' 13.046376 N,98° 55' 22.643727 W,0,0,2277.797, 
10200,90.282,44.996,100,7943.99,-7389.69,1344.435,1996.26,2024768.522,316513.453,28° 42' 13.746105 N,98° 55' 21.849187 W,0,0,2377.727, 
10300,90.282,44.996,100,7943.497,-7389.197,1415.15,2066.965,2024839.227,316584.168,28° 42' 14.445833 N,98° 55' 21.054643 W,0,0,2477.656, 
10400,90.282,44.996,100,7943.005,-7388.705,1485.865,2137.67,2024909.932,316654.883,28° 42' 15.145560 N,98° 55' 20.260096 W,0,0,2577.585, 
10500,90.282,44.996,100,7942.513,-7388.213,1556.579,2208.375,2024980.637,316725.597,28° 42' 15.845285 N,98° 55' 19.465546 W,0,0,2677.515, 
10600,90.282,44.996,100,7942.021,-7387.721,1627.294,2279.08,2025051.342,316796.312,28° 42' 16.545010 N,98° 55' 18.670994 W,0,0,2777.444, 
10700,90.282,44.996,100,7941.529,-7387.229,1698.009,2349.785,2025122.047,316867.027,28° 42' 17.244732 N,98° 55' 17.876438 W,0,0,2877.374, 
10800,90.282,44.996,100,7941.036,-7386.736,1768.723,2420.49,2025192.752,316937.741,28° 42' 17.944454 N,98° 55' 17.081879 W,0,0,2977.303, 
10900,90.282,44.996,100,7940.544,-7386.244,1839.438,2491.195,2025263.457,317008.456,28° 42' 18.644174 N,98° 55' 16.287318 W,0,0,3077.233, 
11000,90.282,44.996,100,7940.052,-7385.752,1910.153,2561.9,2025334.162,317079.171,28° 42' 19.343893 N,98° 55' 15.492753 W,0,0,3177.162, 
11100,90.282,44.996,100,7939.56,-7385.26,1980.867,2632.605,2025404.867,317149.885,28° 42' 20.043610 N,98° 55' 14.698185 W,0,0,3277.092, 
11200,90.282,44.996,100,7939.067,-7384.767,2051.582,2703.31,2025475.572,317220.6,28° 42' 20.743327 N,98° 55' 13.903615 W,0,0,3377.021, 
11300,90.282,44.996,100,7938.575,-7384.275,2122.296,2774.015,2025546.277,317291.314,28° 42' 21.443042 N,98° 55' 13.109041 W,0,0,3476.95, 
11400,90.282,44.996,100,7938.083,-7383.783,2193.011,2844.72,2025616.982,317362.029,28° 42' 22.142755 N,98° 55' 12.314464 W,0,0,3576.88, 
11500,90.282,44.996,100,7937.591,-7383.291,2263.726,2915.425,2025687.687,317432.744,28° 42' 22.842467 N,98° 55' 11.519884 W,0,0,3676.809, 
11600,90.282,44.996,100,7937.098,-7382.798,2334.44,2986.129,2025758.391,317503.458,28° 42' 23.542178 N,98° 55' 10.725302 W,0,0,3776.739, 
11700,90.282,44.996,100,7936.606,-7382.306,2405.155,3056.834,2025829.096,317574.173,28° 42' 24.241888 N,98° 55' 9.930716 W,0,0,3876.668, 
11800,90.282,44.996,100,7936.114,-7381.814,2475.87,3127.539,2025899.801,317644.888,28° 42' 24.941596 N,98° 55' 9.136127 W,0,0,3976.598, 
11823.13,90.282,44.996,23.13,7936,-7381.7,2492.226,3143.893,2025916.155,317661.244,28° 42' 25.103437 N,98° 55' 8.952341 W,0,0,3999.711,Begin 2.00°/100' Drop
11830.089,90.143,45,6.96,7935.974,-7381.674,2497.147,3148.814,2025921.076,317666.165,28° 42' 25.152132 N,98° 55' 8.897038 W,2,178.382,4006.666,Hold 90.14° Inc
11900,90.143,45,69.911,7935.8,-7381.5,2546.581,3198.248,2025970.51,317715.599,28° 42' 25.641273 N,98° 55' 8.341491 W,0,0,4076.528, 
12000,90.143,45,100,7935.55,-7381.25,2617.292,3268.959,2026041.221,317786.31,28° 42' 26.340937 N,98° 55' 7.546834 W,0,0,4176.458, 
12100,90.143,45,100,7935.301,-7381.001,2688.002,3339.669,2026111.931,317857.02,28° 42' 27.040599 N,98° 55' 6.752175 W,0,0,4276.389, 
12200,90.143,45,100,7935.052,-7380.752,2758.713,3410.38,2026182.642,317927.731,28° 42' 27.740261 N,98° 55' 5.957513 W,0,0,4376.32, 
12300,90.143,45,100,7934.802,-7380.502,2829.423,3481.09,2026253.352,317998.441,28° 42' 28.439921 N,98° 55' 5.162848 W,0,0,4476.25, 
12400,90.143,45,100,7934.553,-7380.253,2900.134,3551.801,2026324.063,318069.152,28° 42' 29.139579 N,98° 55' 4.368179 W,0,0,4576.181, 
12500,90.143,45,100,7934.303,-7380.003,2970.844,3622.511,2026394.773,318139.862,28° 42' 29.839237 N,98° 55' 3.573508 W,0,0,4676.111, 
12600,90.143,45,100,7934.054,-7379.754,3041.555,3693.222,2026465.484,318210.573,28° 42' 30.538893 N,98° 55' 2.778834 W,0,0,4776.042, 
12700,90.143,45,100,7933.805,-7379.505,3112.265,3763.932,2026536.194,318281.283,28° 42' 31.238548 N,98° 55' 1.984157 W,0,0,4875.973, 
12800,90.143,45,100,7933.555,-7379.255,3182.975,3834.643,2026606.905,318351.993,28° 42' 31.938201 N,98° 55' 1.189477 W,0,0,4975.903, 
12900,90.143,45,100,7933.306,-7379.006,3253.686,3905.353,2026677.615,318422.704,28° 42' 32.637853 N,98° 55' 0.394793 W,0,0,5075.834, 
13000,90.143,45,100,7933.056,-7378.756,3324.396,3976.064,2026748.326,318493.414,28° 42' 33.337504 N,98° 54' 59.600107 W,0,0,5175.764, 
13100,90.143,45,100,7932.807,-7378.507,3395.107,4046.774,2026819.036,318564.125,28° 42' 34.037153 N,98° 54' 58.805418 W,0,0,5275.695, 
13200,90.143,45,100,7932.558,-7378.258,3465.817,4117.485,2026889.747,318634.835,28° 42' 34.736802 N,98° 54' 58.010726 W,0,0,5375.626, 
13300,90.143,45,100,7932.308,-7378.008,3536.528,4188.195,2026960.457,318705.546,28° 42' 35.436448 N,98° 54' 57.216031 W,0,0,5475.556, 
13400,90.143,45,100,7932.059,-7377.759,3607.238,4258.905,2027031.167,318776.256,28° 42' 36.136094 N,98° 54' 56.421332 W,0,0,5575.487, 
13500,90.143,45,100,7931.809,-7377.509,3677.949,4329.616,2027101.878,318846.967,28° 42' 36.835738 N,98° 54' 55.626631 W,0,0,5675.417, 
13600,90.143,45,100,7931.56,-7377.26,3748.659,4400.326,2027172.588,318917.677,28° 42' 37.535381 N,98° 54' 54.831927 W,0,0,5775.348, 
13700,90.143,45,100,7931.311,-7377.011,3819.369,4471.037,2027243.299,318988.387,28° 42' 38.235023 N,98° 54' 54.037220 W,0,0,5875.279, 
13800,90.143,45,100,7931.061,-7376.761,3890.08,4541.747,2027314.009,319059.098,28° 42' 38.934663 N,98° 54' 53.242510 W,0,0,5975.209, 
13824.526,90.143,45,24.526,7931,-7376.7,3907.422,4559.09,2027331.352,319076.44,28° 42' 39.106256 N,98° 54' 53.047599 W,0,0,5999.718,Begin 2.00°/100' Drop
13831.697,89.999,45,7.171,7930.991,-7376.691,3912.493,4564.16,2027336.422,319081.511,28° 42' 39.156424 N,98° 54' 52.990613 W,2,180.003,6006.884,Hold 90.00° Inc
13900,89.999,45,68.303,7930.992,-7376.692,3960.791,4612.458,2027384.72,319129.809,28° 42' 39.634303 N,98° 54' 52.447795 W,0,0,6075.14, 
14000,89.999,45,100,7930.993,-7376.693,4031.501,4683.169,2027455.431,319200.519,28° 42' 40.333943 N,98° 54' 51.653076 W,0,0,6175.071, 
14100,89.999,45,100,7930.993,-7376.693,4102.212,4753.879,2027526.141,319271.23,28° 42' 41.033582 N,98° 54' 50.858355 W,0,0,6275.002, 
14200,89.999,45,100,7930.994,-7376.694,4172.923,4824.59,2027596.852,319341.941,28° 42' 41.733219 N,98° 54' 50.063630 W,0,0,6374.933, 
14300,89.999,45,100,7930.995,-7376.695,4243.633,4895.301,2027667.563,319412.651,28° 42' 42.432855 N,98° 54' 49.268903 W,0,0,6474.864, 
14400,89.999,45,100,7930.996,-7376.696,4314.344,4966.011,2027738.273,319483.362,28° 42' 43.132490 N,98° 54' 48.474172 W,0,0,6574.795, 
14500,89.999,45,100,7930.997,-7376.697,4385.055,5036.722,2027808.984,319554.073,28° 42' 43.832123 N,98° 54' 47.679439 W,0,0,6674.726, 
14600,89.999,45,100,7930.998,-7376.698,4455.765,5107.433,2027879.695,319624.783,28° 42' 44.531755 N,98° 54' 46.884702 W,0,0,6774.656, 
14700,89.999,45,100,7930.999,-7376.699,4526.476,5178.143,2027950.405,319695.494,28° 42' 45.231386 N,98° 54' 46.089963 W,0,0,6874.587, 
14800,89.999,45,100,7931,-7376.7,4597.187,5248.854,2028021.116,319766.205,28° 42' 45.931015 N,98° 54' 45.295220 W,0,0,6974.518, 
14825.216,89.999,45,25.216,7931,-7376.7,4615.017,5266.684,2028038.946,319784.035,28° 42' 46.107433 N,98° 54' 45.094818 W,0,0,6999.717,Begin 2.00°/100' Build
14899.557,91.486,45,74.341,7930.036,-7375.736,4667.578,5319.245,2028091.507,319836.596,28° 42' 46.627483 N,98° 54' 44.504064 W,2,0,7073.998,Hold 91.49° Inc
15000,91.486,45,100.443,7927.431,-7373.131,4738.578,5390.246,2028162.508,319907.596,28° 42' 47.329975 N,98° 54' 43.706061 W,0,0,7174.338, 
15100,91.486,45,100,7924.837,-7370.537,4809.265,5460.933,2028233.195,319978.283,28° 42' 48.029365 N,98° 54' 42.911577 W,0,0,7274.235, 
15200,91.486,45,100,7922.243,-7367.943,4879.952,5531.619,2028303.881,320048.97,28° 42' 48.728754 N,98° 54' 42.117090 W,0,0,7374.133, 
15300,91.486,45,100,7919.649,-7365.349,4950.639,5602.306,2028374.568,320119.657,28° 42' 49.428141 N,98° 54' 41.322600 W,0,0,7474.03, 
15400,91.486,45,100,7917.056,-7362.756,5021.326,5672.993,2028445.255,320190.344,28° 42' 50.127527 N,98° 54' 40.528107 W,0,0,7573.927, 
15500,91.486,45,100,7914.462,-7360.162,5092.013,5743.68,2028515.942,320261.031,28° 42' 50.826912 N,98° 54' 39.733611 W,0,0,7673.824, 
15600,91.486,45,100,7911.868,-7357.568,5162.7,5814.367,2028586.629,320331.718,28° 42' 51.526295 N,98° 54' 38.939112 W,0,0,7773.722, 
15700,91.486,45,100,7909.274,-7354.974,5233.386,5885.054,2028657.316,320402.404,28° 42' 52.225677 N,98° 54' 38.144610 W,0,0,7873.619, 
15800,91.486,45,100,7906.681,-7352.381,5304.073,5955.741,2028728.003,320473.091,28° 42' 52.925058 N,98° 54' 37.350105 W,0,0,7973.516, 
15826.236,91.486,45,26.236,7906,-7351.7,5322.619,5974.286,2028746.548,320491.637,28° 42' 53.108548 N,98° 54' 37.141657 W,0,0,7999.725,Begin 2.00°/100' Drop
15900,90.011,45,73.764,7905.036,-7350.736,5374.772,6026.439,2028798.701,320543.79,28° 42' 53.624553 N,98° 54' 36.555466 W,2,180,8073.43, 
15919.181,89.627,45,19.181,7905.097,-7350.797,5388.335,6040.002,2028812.264,320557.353,28° 42' 53.758745 N,98° 54' 36.403020 W,2,180,8092.598,Hold 89.63° Inc
16000,89.627,45,80.819,7905.622,-7351.322,5445.481,6097.149,2028869.411,320614.499,28° 42' 54.324153 N,98° 54' 35.760702 W,0,0,8173.359, 
16100,89.627,45,100,7906.273,-7351.973,5516.19,6167.858,2028940.12,320685.208,28° 42' 55.023751 N,98° 54' 34.965937 W,0,0,8273.288, 
16200,89.627,45,100,7906.923,-7352.623,5586.9,6238.567,2029010.829,320755.918,28° 42' 55.723347 N,98° 54' 34.171169 W,0,0,8373.217, 
16300,89.627,45,100,7907.573,-7353.273,5657.609,6309.276,2029081.538,320826.627,28° 42' 56.422942 N,98° 54' 33.376399 W,0,0,8473.145, 
16400,89.627,45,100,7908.224,-7353.924,5728.318,6379.985,2029152.247,320897.336,28° 42' 57.122535 N,98° 54' 32.581625 W,0,0,8573.074, 
16500,89.627,45,100,7908.874,-7354.574,5799.027,6450.695,2029222.957,320968.045,28° 42' 57.822127 N,98° 54' 31.786849 W,0,0,8673.003, 
16600,89.627,45,100,7909.524,-7355.224,5869.736,6521.404,2029293.666,321038.754,28° 42' 58.521718 N,98° 54' 30.992069 W,0,0,8772.932, 
16700,89.627,45,100,7910.174,-7355.874,5940.446,6592.113,2029364.375,321109.464,28° 42' 59.221308 N,98° 54' 30.197286 W,0,0,8872.861, 
16800,89.627,45,100,7910.825,-7356.525,6011.155,6662.822,2029435.084,321180.173,28° 42' 59.920896 N,98° 54' 29.402501 W,0,0,8972.789, 
16826.954,89.627,45,26.954,7911,-7356.7,6030.213,6681.881,2029454.143,321199.231,28° 43' 0.109461 N,98° 54' 29.188276 W,0,0,8999.724,Begin 2.00°/100' Drop
16900,88.166,45,73.046,7912.406,-7358.106,6081.854,6733.521,2029505.783,321250.872,28° 43' 0.620385 N,98° 54' 28.607823 W,2,180,9072.704, 
16927.858,87.609,45,27.858,7913.433,-7359.133,6101.539,6753.207,2029525.469,321270.557,28° 43' 0.815148 N,98° 54' 28.386556 W,2,180,9100.524,Hold 87.61° Inc
17000,87.609,45,72.142,7916.442,-7362.142,6152.507,6804.174,2029576.436,321321.525,28° 43' 1.319413 N,98° 54' 27.813665 W,0,0,9172.553, 
17100,87.609,45,100,7920.613,-7366.313,6223.156,6874.823,2029647.085,321392.174,28° 43' 2.018403 N,98° 54' 27.019546 W,0,0,9272.397, 
17200,87.609,45,100,7924.785,-7370.485,6293.805,6945.472,2029717.734,321462.823,28° 43' 2.717392 N,98° 54' 26.225423 W,0,0,9372.241, 
17300,87.609,45,100,7928.956,-7374.656,6364.454,7016.122,2029788.384,321533.472,28° 43' 3.416379 N,98° 54' 25.431297 W,0,0,9472.085, 
17400,87.609,45,100,7933.127,-7378.827,6435.103,7086.771,2029859.033,321604.121,28° 43' 4.115366 N,98° 54' 24.637169 W,0,0,9571.929, 
17500,87.609,45,100,7937.299,-7382.999,6505.752,7157.42,2029929.682,321674.77,28° 43' 4.814350 N,98° 54' 23.843037 W,0,0,9671.773, 
17600,87.609,45,100,7941.47,-7387.17,6576.402,7228.069,2030000.331,321745.42,28° 43' 5.513334 N,98° 54' 23.048903 W,0,0,9771.617, 
17628.427,87.609,45,28.427,7942.656,-7388.356,6596.485,7248.153,2030020.415,321765.503,28° 43' 5.712037 N,98° 54' 22.823150 W,0,0,9800,Begin 2.00°/100' Build & Turn
17700,87.77,43.576,71.573,7945.541,-7391.241,6647.677,7298.088,2030070.35,321816.695,28° 43' 6.218519 N,98° 54' 22.261841 W,2,276.423,9871.425, 
17800,87.997,41.588,100,7949.234,-7394.934,6721.253,7365.703,2030137.965,321890.271,28° 43' 6.946512 N,98° 54' 21.501751 W,2,276.48,9971.037, 
17900,88.227,39.6,100,7952.529,-7398.229,6797.142,7430.734,2030202.996,321966.16,28° 43' 7.697418 N,98° 54' 20.770663 W,2,276.554,10070.328, 
18000,88.458,37.613,100,7955.422,-7401.122,6875.251,7493.101,2030265.363,322044.269,28° 43' 8.470322 N,98° 54' 20.069466 W,2,276.619,10169.177, 
18100,88.692,35.626,100,7957.91,-7403.61,6955.483,7552.729,2030324.991,322124.501,28° 43' 9.264282 N,98° 54' 19.399016 W,2,276.677,10267.463, 
18200,88.927,33.639,100,7959.988,-7405.688,7037.743,7609.545,2030381.807,322206.761,28° 43' 10.078331 N,98° 54' 18.760129 W,2,276.726,10365.068, 
18300,89.163,31.653,100,7961.656,-7407.356,7121.929,7663.479,2030435.741,322290.947,28° 43' 10.911477 N,98° 54' 18.153584 W,2,276.768,10461.871, 
18400,89.4,29.667,100,7962.91,-7408.61,7207.939,7714.467,2030486.729,322376.957,28° 43' 11.762705 N,98° 54' 17.580120 W,2,276.801,10557.756, 
18500,89.638,27.681,100,7963.749,-7409.449,7295.668,7762.445,2030534.707,322464.686,28° 43' 12.630978 N,98° 54' 17.040435 W,2,276.826,10652.604, 
18584.657,89.84,26,84.657,7964.135,-7409.835,7371.2,7800.667,2030572.929,322540.218,28° 43' 13.378569 N,98° 54' 16.610447 W,2,276.842,10732.005,"Hold 89.84° Inc, 26.00° Azm"
18600,89.84,26,15.343,7964.177,-7409.877,7384.991,7807.393,2030579.655,322554.009,28° 43' 13.515063 N,98° 54' 16.534776 W,0,0,10746.316, 
18700,89.84,26,100,7964.457,-7410.157,7474.87,7851.23,2030623.492,322643.888,28° 43' 14.404659 N,98° 54' 16.041582 W,0,0,10839.592, 
18800,89.84,26,100,7964.736,-7410.436,7564.749,7895.067,2030667.329,322733.767,28° 43' 15.294255 N,98° 54' 15.548387 W,0,0,10932.868, 
18856.339,89.84,26,56.339,7964.893,-7410.593,7615.386,7919.764,2030692.026,322784.404,28° 43' 15.795448 N,98° 54' 15.270522 W,0,0,10985.42,Begin 2.00°/100' Drop
18862.839,89.71,26,6.5,7964.919,-7410.619,7621.228,7922.614,2030694.876,322790.246,28° 43' 15.853271 N,98° 54' 15.238464 W,2,180,10991.483,Hold 89.71° Inc
18900,89.71,26,37.161,7965.107,-7410.807,7654.628,7938.904,2030711.166,322823.646,28° 43' 16.183847 N,98° 54' 15.055191 W,0,0,11026.144, 
19000,89.71,26,100,7965.613,-7411.313,7744.506,7982.74,2030755.002,322913.524,28° 43' 17.073434 N,98° 54' 14.561995 W,0,0,11119.42, 
19082.839,89.71,26,82.839,7966.032,-7411.732,7818.96,8019.054,2030791.316,322987.978,28° 43' 17.810362 N,98° 54' 14.153432 W,0,0,11196.688,PBHL
